Date,Price,Open,High,Low,Vol.,Change %,Prev_Close,MA_7,MA_30,Daily Return,Daily_Range
2021-04-21,-1.0861203707354197,-1.0839862262346598,-1.1111150170190711,-1.1096219051101432,-0.07516933229786898,-0.05219341855728437,-1.0844562176613701,-1.0984575905820435,-1.084872101455909,-0.052200975058250235,-0.13512920951309776
2021-04-22,-1.0861203707354197,-1.0839862262346598,-1.1111150170190711,-1.1096219051101432,-0.06695857831751333,-0.05219341855728437,-1.0844562176613701,-1.093688400208155,-1.084872101455909,-0.052200975058250235,-0.13512920951309776
2021-04-23,-1.0861203707354197,-1.0839862262346598,-1.1111150170190711,-1.1096219051101432,-0.028763121965348075,-0.05219341855728437,-1.0844562176613701,-1.0889192098342668,-1.0866897635541333,-0.052200975058250235,-0.13512920951309776
2021-04-26,-1.0861203707354197,-1.0839862262346598,-1.1111150170190711,-1.1096219051101432,-0.050431125144152246,-0.05219341855728437,-1.0844562176613701,-1.0841500194603781,-1.0866897635541333,-0.052200975058250235,-0.13512920951309776
2021-04-27,-1.0861203707354197,-1.0839862262346598,-1.1111150170190711,-1.1096219051101432,-0.1522996542988175,-0.05219341855728437,-1.0844562176613701,-1.0841500194603781,-1.0866897635541333,-0.052200975058250235,-0.13512920951309776
2021-04-28,-1.192491112265495,-1.190406818799562,-1.2228317095791912,-1.2218203563337136,-0.0830048636500901,-3.5665150031741963,-1.0844562176613701,-1.0994114286568213,-1.0903250877505817,-3.5678225042248655,-0.13512920951309776
2021-04-29,-1.0861203707354197,-1.190406818799562,-1.1111150170190711,-1.1096219051101432,0.1557735737431454,3.7376664471093717,-1.190880516801478,-1.0994114286568213,-1.09209730829635,3.7391555760037813,-0.13512920951309776
2021-04-30,-1.106064884772309,-1.0839862262346598,-1.1320618968740936,-1.1545012855995713,0.02687577221121254,-0.7096180891321126,-1.0844562176613701,-1.1022729428811544,-1.0945511521289528,-0.7113800117769918,0.37751651516550216
2021-05-04,-1.106064884772309,-1.103940087340579,-1.1320618968740936,-1.1306591147145626,-0.08656947861736818,-0.05219341855728437,-1.1044107737501403,-1.1051344571054875,-1.0970049959615555,-0.052200975058250235,-0.13512920951309776
2021-05-05,-1.106064884772309,-1.103940087340579,-1.1320618968740936,-1.1306591147145626,-0.08741483312663598,-0.05219341855728437,-1.1044107737501403,-1.1079959713298206,-1.0976866192483896,-0.052200975058250235,-0.13512920951309776
2021-05-06,-1.1419650100387093,-1.103940087340579,-1.1697662806131341,-1.1685260920025176,-0.0991239863163636,-1.2558606463009037,-1.1044107737501403,-1.1160082111579532,-1.0995951644515252,-1.255126774784617,-0.13512920951309776
2021-05-07,-1.1419650100387093,-1.1398570373312336,-1.1697662806131341,-1.1685260920025176,-0.15803393893348527,-0.05219341855728437,-1.1403289747099268,-1.124020450986086,-1.1015037096546603,-0.052200975058250235,-0.13512920951309776
2021-05-10,-1.1419650100387093,-1.1398570373312336,-1.1697662806131341,-1.1685260920025176,-0.0872934375704748,-0.05219341855728437,-1.1403289747099268,-1.1167712816177755,-1.104548293669186,-0.052200975058250235,-0.13512920951309776
2021-05-11,-1.1193612274635683,-1.1398570373312336,-1.1460264834441085,-1.1446839211175088,-0.07000229598926344,0.7260813752849755,-1.1403289747099268,-1.1215404719916635,-1.1068203712919662,0.7245254261163226,-0.13512920951309776
2021-05-14,-1.1193612274635683,-1.1172426614111917,-1.1460264834441085,-1.1446839211175088,-0.09610013337198531,-0.05219341855728437,-1.117713811142654,-1.123448148141219,-1.1090924489147462,-0.052200975058250235,-0.13512920951309776
2021-05-17,-1.1193612274635683,-1.1172426614111917,-1.1460264834441085,-1.1446839211175088,-0.13277262729231037,-0.05219341855728437,-1.117713811142654,-1.1253558242907744,-1.1111373187752485,-0.052200975058250235,-0.13512920951309776
2021-05-18,-1.1193612274635683,-1.1172426614111917,-1.1460264834441085,-1.1446839211175088,-0.12930954315382168,-0.05219341855728437,-1.117713811142654,-1.1272635004403297,-1.1111373187752485,-0.052200975058250235,-0.13512920951309776
2021-05-19,-1.126009398809198,-1.1172426614111917,-1.1530087767291162,-1.151696324318982,-0.09972213532944865,-0.2793916503000558,-1.117713811142654,-1.1249742890608634,-1.1113645265375265,-0.27703723564448646,-0.13512920951309776
2021-05-20,-1.1526020841917168,-1.123893948446498,-1.1809379498691461,-1.1797459371248746,-0.11944780960967406,-0.9561523405976731,-1.1243653298389105,-1.1265004299805077,-1.1125005653489166,-0.9557485643300436,-0.13512920951309776
2021-05-21,-1.1526020841917168,-1.1504990965877238,-1.1809379498691461,-1.1797459371248746,-0.15921478661614394,-0.05219341855728437,-1.1509714046239374,-1.1280265709001522,-1.113636604160307,-0.052200975058250235,-0.13512920951309776
2021-05-24,-1.1526020841917168,-1.1504990965877238,-1.1809379498691461,-1.1797459371248746,-0.14206049093460518,-0.05219341855728437,-1.1509714046239374,-1.1327957612740405,-1.1147726429716969,-0.052200975058250235,-0.13512920951309776
2021-05-25,-1.1526020841917168,-1.1504990965877238,-1.1809379498691461,-1.1797459371248746,-0.1528558666652287,-0.05219341855728437,-1.1509714046239374,-1.1375649516479291,-1.115908681783087,-0.052200975058250235,-0.13512920951309776
2021-05-26,-1.1526020841917168,-1.1504990965877238,-1.1809379498691461,-1.1797459371248746,-0.0925730406675207,-0.05219341855728437,-1.1509714046239374,-1.1423341420218176,-1.1170447205944771,-0.052200975058250235,-0.13512920951309776
2021-05-27,-1.192491112265495,-1.1504990965877238,-1.2228317095791912,-1.2218203563337136,-0.05008018162724995,-1.4347188287367023,-1.1509714046239374,-1.152826360844372,-1.1195440059795354,-1.4333380043737063,-0.13512920951309776
2021-05-28,-1.1359816558276425,-1.190406818799562,-1.1634822166566274,-1.1622149291211918,-0.07075936282132311,1.9635866375434752,-1.190880516801478,-1.1542571179565386,-1.1201120253852304,1.9619571926934591,-0.13512920951309776
2021-05-31,-1.1359816558276425,-1.1338708789994578,-1.1634822166566274,-1.1622149291211918,-0.012248911943568223,-0.05219341855728437,-1.1343426078832957,-1.1518725227695945,-1.1206800447909255,-0.052200975058250235,-0.13512920951309776
2021-06-01,-1.1359816558276425,-1.1338708789994578,-1.1634822166566274,-1.1622149291211918,-0.07337709245054404,-0.05219341855728437,-1.1343426078832957,-1.1494879275826502,-1.1212480641966207,-0.052200975058250235,-0.13512920951309776
2021-06-02,-1.1160371417907533,-1.1338708789994578,-1.142535336801605,-1.1411777195167723,-0.041929021829009774,0.6294012766710301,-1.1343426078832957,-1.144241818171373,-1.1222704991268715,0.6302432041329178,-0.13512920951309776
2021-06-03,-1.1160371417907533,-1.1139170178935385,-1.142535336801605,-1.1411777195167723,-0.06637367245600949,-0.05219341855728437,-1.1143880517945255,-1.1389957087600957,-1.1232929340571227,-0.052200975058250235,-0.13512920951309776
2021-06-04,-1.0861203707354197,-1.1139170178935385,-1.1111150170190711,-1.1096219051101432,0.12045850285989525,0.9581136119584441,-1.1143880517945255,-1.1294573280123186,-1.1232929340571227,0.9572147192210302,-0.13512920951309776
2021-06-07,-1.0861203707354197,-1.0839862262346598,-1.1111150170190711,-1.1096219051101432,-0.06784145508959458,-0.05219341855728437,-1.0844562176613701,-1.1141959188158757,-1.1232929340571227,-0.052200975058250235,-0.13512920951309776
2021-06-08,-1.052879514007271,-1.0839862262346598,-1.0762035505940335,-1.0745598891027774,-0.05536861349201666,1.0451257007109949,-1.0844562176613701,-1.1022729428811544,-1.1221568952457326,1.0464307528063155,-0.13512920951309776
2021-06-09,-1.0196386572791225,-1.050729791058128,-1.0412920841689959,-1.0605350826998312,0.3367633120198024,1.0209556760575087,-1.0511986241800864,-1.0855807765725447,-1.1198848176229523,1.0220167144093224,0.3172052534386073
2021-06-10,-1.0196386572791225,-1.017473355881596,-1.0412920841689959,-1.0394978730954119,-0.09325727016588367,-0.05219341855728437,-1.0179410306988028,-1.0688886102639352,-1.117612740000172,-0.052200975058250235,-0.13512920951309776
2021-06-11,-1.0196386572791225,-1.017473355881596,-1.0412920841689959,-1.0394978730954119,-0.05603739264686821,-0.05219341855728437,-1.0179410306988028,-1.0550579581796584,-1.115340662377392,-0.052200975058250235,-0.13512920951309776
2021-06-15,-1.0196386572791225,-1.017473355881596,-1.0412920841689959,-1.0394978730954119,-0.15141015595094565,-0.05219341855728437,-1.0179410306988028,-1.041227306095382,-1.1094332605581634,-0.052200975058250235,-0.13512920951309776
2021-06-16,-1.0196386572791225,-1.017473355881596,-1.0412920841689959,-1.0394978730954119,-0.11311537596192127,-0.05219341855728437,-1.0179410306988028,-1.031688925347605,-1.1071611829353831,-0.052200975058250235,-0.13512920951309776
2021-06-17,-1.0196386572791225,-1.017473355881596,-1.0412920841689959,-1.0394978730954119,-0.1436253900131192,-0.05219341855728437,-1.0179410306988028,-1.0221505445998282,-1.104207482025769,-0.052200975058250235,-0.13512920951309776
2021-06-18,-1.0196386572791225,-1.017473355881596,-1.0412920841689959,-1.0394978730954119,-0.15254465260307007,-0.05219341855728437,-1.0179410306988028,-1.0173813542259396,-1.1012537811161547,-0.052200975058250235,-0.13512920951309776
2021-06-21,-1.0196386572791225,-1.017473355881596,-1.0412920841689959,-1.0394978730954119,-0.14268071186699227,-0.05219341855728437,-1.0179410306988028,-1.0173813542259396,-1.0983000802065404,-0.052200975058250235,-0.13512920951309776
2021-06-22,-1.0196386572791225,-1.017473355881596,-1.0412920841689959,-1.0394978730954119,-0.07883106371007598,-0.05219341855728437,-1.0179410306988028,-1.0173813542259396,-1.0941194573806248,-0.052200975058250235,-0.13512920951309776
2021-06-23,-1.0196386572791225,-1.017473355881596,-1.0412920841689959,-1.0394978730954119,-0.14760495706327545,-0.05219341855728437,-1.0179410306988028,-1.0173813542259396,-1.0899388345547092,-0.052200975058250235,-0.13512920951309776
2021-06-24,-1.0196386572791225,-1.017473355881596,-1.0412920841689959,-1.0394978730954119,-0.13880709002948577,-0.05219341855728437,-1.0179410306988028,-1.0173813542259396,-1.0857582117287934,-0.052200975058250235,-0.13512920951309776
2021-06-25,-1.07947219938979,-1.017473355881596,-1.1041327237340635,-1.1026095019086701,-0.053814750373153655,-1.9422893464599154,-1.0179410306988028,-1.025965896898939,-1.0843949651551255,-1.9437582108598521,-0.13512920951309776
2021-06-28,-1.07947219938979,-1.0773349391993534,-1.1041327237340635,-1.1026095019086701,-0.06289955235786976,-0.05219341855728437,-1.0778046989651133,-1.0345504395719383,-1.083031718581457,-0.052200975058250235,-0.13512920951309776
2021-06-29,-1.07947219938979,-1.0773349391993534,-1.1041327237340635,-1.1026095019086701,-0.009949017952296557,-0.05219341855728437,-1.0778046989651133,-1.0431349822449374,-1.0816684720077892,-0.052200975058250235,-0.13512920951309776
2021-06-30,-1.07947219938979,-1.0773349391993534,-1.1041327237340635,-1.1026095019086701,-0.15803835331734567,-0.05219341855728437,-1.0778046989651133,-1.0517195249179365,-1.0803052254341208,-0.052200975058250235,-0.13512920951309776
2021-07-01,-1.07947219938979,-1.0773349391993534,-1.1041327237340635,-1.1026095019086701,-0.0737743869979806,-0.05219341855728437,-1.0778046989651133,-1.0603040675909359,-1.0787147710981748,-0.052200975058250235,-0.13512920951309776
2021-07-02,-1.0203034744136854,-1.0773349391993534,-1.0419903134974966,-1.0409003537357062,0.04035509332896308,1.8959105685137136,-1.0778046989651133,-1.0603994513984136,-1.074193336628842,1.8945147925062982,-0.12005139408137512
2021-07-05,-1.0203034744136854,-1.0181384845851265,-1.0419903134974966,-1.040199113415559,-0.12403214724870597,-0.05219341855728437,-1.0186061825684283,-1.0604948352058914,-1.0696719021595094,-0.052200975058250235,-0.13512920951309776
2021-07-06,-1.0203034744136854,-1.0181384845851265,-1.0419903134974966,-1.040199113415559,-0.1512247518288086,-0.05219341855728437,-1.0186061825684283,-1.05200567634037,-1.0651504676901766,-0.052200975058250235,-0.13512920951309776
2021-07-07,-1.0203034744136854,-1.0181384845851265,-1.0419903134974966,-1.040199113415559,-0.1471502755256536,-0.05219341855728437,-1.0186061825684283,-1.0435165174748486,-1.0606290332208443,-0.052200975058250235,-0.13512920951309776
2021-07-08,-1.0203034744136854,-1.0181384845851265,-1.0419903134974966,-1.040199113415559,-0.15341649341550032,-0.05219341855728437,-1.0186061825684283,-1.035027358609327,-1.0561075987515116,-0.052200975058250235,-0.13512920951309776
2021-07-09,-1.0196386572791225,-1.0181384845851265,-1.0412920841689959,-1.0394978730954119,0.2859978976251303,-0.03285739883449531,-1.0186061825684283,-1.0264428159363277,-1.0502001969322832,-0.031174530505820666,-0.13512920951309776
2021-07-12,-1.0196386572791225,-1.017473355881596,-1.0412920841689959,-1.0394978730954119,-0.1374165591134578,-0.05219341855728437,-1.0179410306988028,-1.0178582732633286,-1.0462240610924176,-0.052200975058250235,-0.13512920951309776
2021-07-13,-1.0196386572791225,-1.017473355881596,-1.0412920841689959,-1.0394978730954119,-0.12462588187793061,-0.05219341855728437,-1.0179410306988028,-1.0177628894558506,-1.0422479252525525,-0.052200975058250235,-0.13512920951309776
2021-07-14,-1.0196386572791225,-1.017473355881596,-1.0412920841689959,-1.0394978730954119,-0.09453081990961087,-0.05219341855728437,-1.0179410306988028,-1.017667505648373,-1.038271789412687,-0.052200975058250235,-0.13512920951309776
2021-07-15,-1.0196386572791225,-1.017473355881596,-1.0412920841689959,-1.0394978730954119,-0.12321548623453081,-0.05219341855728437,-1.0179410306988028,-1.017572121840895,-1.0349772768596557,-0.052200975058250235,-0.13512920951309776
2021-07-16,-1.0196386572791225,-1.017473355881596,-1.0412920841689959,-1.0394978730954119,-0.11671751319201279,-0.05219341855728437,-1.0179410306988028,-1.0174767380334173,-1.0316827643066244,-0.052200975058250235,-0.13512920951309776
2021-07-19,-1.0196386572791225,-1.017473355881596,-1.0412920841689959,-1.0394978730954119,-0.1391072681319934,-0.05219341855728437,-1.0179410306988028,-1.0173813542259396,-1.0294106866838442,-0.052200975058250235,-0.13512920951309776
2021-07-22,-0.8999715730577875,-1.017473355881596,-0.9093267410823539,-0.9132746154688952,-0.08223676085837942,3.7328324421786747,-1.0179410306988028,-1.000212268879941,-1.0230488693400597,3.7309134965449533,0.0005711293724146223
2021-07-23,-0.8999715730577875,-0.897750189246081,-0.9156108050388606,-0.9132746154688952,-0.06493458331751704,-0.05219341855728437,-0.8982136941661815,-0.9830431835339427,-1.017823090807665,-0.052200975058250235,-0.13512920951309776
2021-07-26,-0.8999715730577875,-0.897750189246081,-0.9156108050388606,-0.9132746154688952,-0.06851244143637633,-0.05219341855728437,-0.8982136941661815,-0.9658740981879441,-1.0137333510866606,-0.052200975058250235,-0.13512920951309776
2021-07-27,-0.8999715730577875,-0.897750189246081,-0.9156108050388606,-0.9132746154688952,-0.08892234521496471,-0.05219341855728437,-0.8982136941661815,-0.9487050128419457,-1.0096436113656564,-0.052200975058250235,-0.13512920951309776
2021-07-28,-0.8999715730577875,-0.897750189246081,-0.9156108050388606,-0.9132746154688952,-0.14411980100548472,-0.05219341855728437,-0.8982136941661815,-0.9315359274959472,-1.005553871644652,-0.052200975058250235,-0.13512920951309776
2021-07-29,-0.8999715730577875,-0.897750189246081,-0.9156108050388606,-0.9132746154688952,-0.14681919673612315,-0.05219341855728437,-0.8982136941661815,-0.9143668421499488,-1.0014641319236475,-0.052200975058250235,-0.13512920951309776
2021-07-30,-0.8993067559232246,-0.897750189246081,-0.9149125757103599,-0.9125733751487479,-0.032544041741786045,-0.03285739883449531,-0.8982136941661815,-0.8971023729964724,-0.9973516714264153,-0.03270912182193967,-0.13512920951309776
2021-08-02,-0.8993067559232246,-0.8970850605425504,-0.9149125757103599,-0.9125733751487479,-0.13038444562383059,-0.05219341855728437,-0.8975485422965558,-0.8970069891889948,-0.993239210929183,-0.052200975058250235,-0.13512920951309776
2021-08-03,-0.8993067559232246,-0.8970850605425504,-0.9149125757103599,-0.9125733751487479,-0.06297680407542687,-0.05219341855728437,-0.8975485422965558,-0.8969116053815168,-0.9891267504319509,-0.052200975058250235,-0.13512920951309776
2021-08-04,-0.8993067559232246,-0.8970850605425504,-0.9149125757103599,-0.9125733751487479,-0.13505486374814044,-0.05219341855728437,-0.8975485422965558,-0.8968162215740392,-0.9850142899347186,-0.052200975058250235,-0.13512920951309776
2021-08-05,-0.8993067559232246,-0.8970850605425504,-0.9149125757103599,-0.9125733751487479,-0.14548384561835023,-0.05219341855728437,-0.8975485422965558,-0.8967208377665612,-0.9809018294374866,-0.052200975058250235,-0.13512920951309776
2021-08-06,-0.8993067559232246,-0.8970850605425504,-0.9149125757103599,-0.9125733751487479,0.1050081593484733,-0.05219341855728437,-0.8975485422965558,-0.8966254539590838,-0.9767893689402544,-0.052200975058250235,-0.13512920951309776
2021-08-09,-0.9531569438228253,-0.8970850605425504,-0.9714691513189208,-0.9693738410806804,-0.09672035430437238,-1.628079025964593,-0.8975485422965558,-0.9042561585573052,-0.9745172913174741,-1.63040471472343,-0.13512920951309776
2021-08-10,-0.9531569438228253,-0.9509604855285321,-0.9714691513189208,-0.9693738410806804,-0.14557213329555838,-0.05219341855728437,-0.9514258437362353,-0.9119822469630045,-0.9702003438341917,-0.052200975058250235,-0.13512920951309776
2021-08-11,-0.9531569438228253,-0.9509604855285321,-0.9714691513189208,-0.9693738410806804,-0.1394692476085467,-0.05219341855728437,-0.9514258437362353,-0.9197083353687038,-0.9658833963509094,-0.052200975058250235,-0.13512920951309776
2021-08-12,-0.9425198696698178,-0.9509604855285321,-0.9602974820629088,-0.986203608764216,-0.05319011505690616,0.27168491179943244,-0.9514258437362353,-0.9259082828547588,-0.961202916447982,0.2700643317820194,0.46798340775584235
2021-08-13,-0.9425198696698178,-0.9403184262720419,-0.9602974820629088,-0.9581539959583234,-0.08099631899360525,-0.05219341855728437,-0.9407834138222246,-0.9321082303408138,-0.9565224365450549,-0.052200975058250235,-0.13512920951309776
2021-08-16,-0.9425198696698178,-0.9403184262720419,-0.9602974820629088,-0.9581539959583234,-0.09233245674712856,-0.05219341855728437,-0.9407834138222246,-0.9383081778268689,-0.9518419566421277,-0.052200975058250235,-0.13512920951309776
2021-08-17,-0.88933449890478,-0.9403184262720419,-0.9044391357828486,-0.9020547703465382,-0.0332150280885678,1.5478622135035105,-0.9407834138222246,-0.9368774207147021,-0.9473659637252508,1.5484545224927717,-0.13512920951309776
2021-08-18,-0.88933449890478,-0.8871081299895908,-0.9044391357828486,-0.9020547703465382,-0.06953437130006038,-0.05219341855728437,-0.8875712642521707,-0.9277205751968365,-0.9428899708083736,-0.052200975058250235,-0.13512920951309776
2021-08-19,-0.88933449890478,-0.8871081299895908,-0.9044391357828486,-0.9020547703465382,-0.14245337109818135,-0.05219341855728437,-0.8875712642521707,-0.9185637296789706,-0.9384139778914966,-0.052200975058250235,-0.13512920951309776
2021-08-20,-0.88933449890478,-0.8871081299895908,-0.9044391357828486,-0.9020547703465382,-0.15350257390077823,-0.05219341855728437,-0.8875712642521707,-0.9094068841611046,-0.9339379849746198,-0.052200975058250235,-0.13512920951309776
2021-08-23,-0.88933449890478,-0.8871081299895908,-0.9044391357828486,-0.9020547703465382,-0.14646383883536043,-0.05219341855728437,-0.8875712642521707,-0.9017761795628831,-0.9294619920577425,-0.052200975058250235,-0.13512920951309776
2021-08-24,-0.88933449890478,-0.8871081299895908,-0.9044391357828486,-0.9020547703465382,-0.12685293853550558,-0.05219341855728437,-0.8875712642521707,-0.8941454749646618,-0.9250087199170933,-0.052200975058250235,-0.13512920951309776
